target_id,sha256_hash,avalanche_tx_id,block_number,timestamp
github.com/netflix/django/api/v1/views.py,0x69b1bff885e1e1f47d57785e004ec19a6b2a1c4fef64bb5fc07c01136cc987f0,fd135d8f003f0dea1035325f53c5e9514dcc4b546901d0b4131816b66decdb49,51991051,1771582658
github.com/microsoft/kubernetes/lib/utils/index.ts,0x4edb7603ad62b5ead99d6e9c53e234a9a8a416213ddc79eb57ff8d7b05fd0b70,ab3a33a27c1d8830d12a3e86aec0ac8f5ab79c659be58534312de9ec3b4a5ddc,51991055,1771582662
0xe9db6b6afe3e7faa27c28ed6f54b1c69dd490d15,0x0d33e00efd29ea6d193867e36bb004ab837a290e547483f4347e6e03e0b03bd4,68614fa201a316c39d3c68e048934c3a38de4f6b99ba775a975f1adfc6fdeb23,51991059,1771582666
0x5932ba3b92f59013d172c676ead91bad58187884,0xb8c035e6845de6d5ff2c1728ddbe23e64677ad4fa71e1326434f9229d90f182a,9a786354216afcdc8f770c4b9437a4740f0e0d12d689102f75934c7ea39b80c6,51991063,1771582670
POST https://api.example.com/v1/data/export,0x54affd3263a6e6740ee004ed1abc267e2fe2d404c7ec4b6f16d7514c6efc7fe8,fad4a4cbe6901004b87c14889672fac82e7da0fad1ee22c523273c779a46055c,51991067,1771582674
0xbb8dd72f3bafc025fff153e1959c68b8c1f9009e,0xb0756b66cdb8960fdd332f378d7ef40d3cafd3eea2be1919317284abd5076d82,d5ac47afbe5b3034475f6ae81116630de5a58f656f622cfa0883f73bf27e4e8c,51991071,1771582678
github.com/airbnb/spring-boot/api/v1/LoginController.java,0xf35845c5c1f132db6de5d66c34578c0eea2dc276b0222c0bdd1963bd4cb82ebd,d037f66ff4cecb3e9dcffc2523d8cf4d2b4a1f0168483389b46d5451c63a6815,51991075,1771582682
DELETE https://api.example.com/v1/users,0x2d5190d551775b3d79beb6893aae216f0e33f7aa31cc01aa12ef59c4b8de16a3,8ad118720a11d3a84b6f57e9d3e151f64d5d31e5b7f17fb99d7f6c67ead21420,51991079,1771582686
github.com/google/kubernetes/internal/auth/main.go,0xa505f59a1b001ec85169702f194f3730dd6b634531a1826247496a9a8656d513,51dcdcd6df40ca9ebefc4dcc4cd7acbf55fd1ae0c5da223df4c5323d22cbdfa8,51991083,1771582691
github.com/airbnb/flutter/lib/utils/User.php,0x4108c8a4da9674f16299bfd142422caee5a08d688e4c3847cae43cb01f1f5293,2ca11026bea83057dfaaa6f5b91fa53ba4c22205b44e183202e643736b96d144,51991087,1771582694
github.com/facebook/tensorflow/app/controllers/main.go,0xa1b3f86d0382af6bfc95b27c51aaf8b32768329d3f50cfc62496cf93514264fc,afb4bab10dc7caaff8a1c04b590101517f18094911f3b56c0ed36d57fd36c733,51991091,1771582698
0xa887de5c9b95da2490d5001ad4790c70b305dfd7,0xeabe4a7024591a4d8d5cf2fc81b7238f05bd4a345406fc46d9326accc26d943f,14b804531739747470a18db1c5e90e28efb0bcaa88d80f4178e8ff800d93064a,51991095,1771582702
http://altoromutual.com/bank/login.aspx_dup2,0x00923aa0dff6003dd5f63617a648cfb0ad49e4bac2c15e96932ce0113ccde627,590e6122f889c77eae7d0e7cf7b98d7c2deca7f3d4d0a58a428ce46a0ef6e224,51991099,1771582707
http://demo.testfire.net/search.jsp_dup4?query=test,0x4773c1e8e93c481a18a929d5f6fe9f091b18a850b7a64b10f8bb0009f10ebfea,a5f7f6f4487af2c034e9257fbbd22da8930622b93a7fd97f85dbb0079b543e16,51991103,1771582710
github.com/aws/django/app/controllers/LoginController.java,0x1c2403fe7d9651cc5339f43d9a9c06bb8a039155bd3f3e77614299aa5325c8b0,d0ee903d119ab2f20582bd52b990b870a1343953df3b243c964e00225dca594f,51991107,1771582715
github.com/netflix/spring-boot/src/main/java/com/example/User.php,0x70f3facbdd9b551e8f33d561f465991b9678dfcee4b2b05ab7aecc595764e803,3f8c01d70ea0883115fc609e1b9c6ad0ff21d03a0be821885793382299a22dcc,51991111,1771582719
github.com/shopify/spring-boot/server/routes/LoginController.java,0x41be15e082ff168a448dca3d24ce00c9efa12d4e6b8c30b324a8c0fdc5092fe3,3195ec835a746f2e19e56af44f48d566f35153891300e444415eb2d2fc8b437e,51991115,1771582722
0x56b98392099d1443ac37546b4e5dcfe020968d6f,0x8b249e9388cd07c02844d4ff88b94468720e36a039d48b17f4a3eafce085875d,416b65491cd5901481b1231b95eb3a1c5b02f3bc2ca3125ea01322b8cf8513c7,51991119,1771582727
0x8a2e21768302c5fe011dd08aa0b2f6a020086e22,0x8989396f9bb4966c3374fb3b91fff91b5962da95f64dc2a3d979bd11a72be385,025d6bb51ef2c1374face2622d8359e4236189f717887a025703c512484033ab,51991123,1771582731
github.com/microsoft/flask/lib/utils/config.rb,0xdf0ad7d65032e3230508edbbfddeff5a7431026a4d34b05854ae7c9d7eacfd54,deff52cd98cca13bed70ab84c026a4d9e3062f6d6bfcf2a2867d5f6e53ed9de5,51991127,1771582735
PUT https://api.example.com/v1/payment/charge,0x081748fca5090cc2baf1974a2dd58b06d021e54715bbc3ac1434f3773a01e79e,d68170ced81482f53bc56c3cc1ebbc74de50413c6377925c7008aba0d5c943a7,51991131,1771582739
PATCH https://api.example.com/v1/payment/charge,0xf8e6ef46a74e3f05b87d8ecf43c6a883a0ffb63d2ba623b4f09c20c4dba79e4b,a01eea1b8538a1ac71f3d8be97efad247a84c74a65d75b08dbd6df54df61334d,51991135,1771582743
DELETE https://api.example.com/v1/files/upload_dup2,0xfdc74dffa4acb57df910e4077f0cf0dad1fd5bb303d8235745b317404dddcb7e,7114a6cf833d2e4ccc7520a9bff59277342997884fcca782834d22601ad773d2,51991139,1771582746
0x62a7e8b6ec2e36c42860b00be037991dedbe801f,0x96db4dbc67439f4ae44b29f05b985de533ccfdb4a7d1305d92c5387b3eaa2b77,de2b5fd613848e01b614c9125a6b27de4d153b7332548a5a5e887f8f95f271bd,51991143,1771582751
github.com/facebook/flask/src/main/java/com/example/User.php,0xd6020504aab9afea0613a83c77877558a3623427b3e5b8c1ed89d7de4e35602a,0589e10c42768cc939c38ad369e667b9e69a10dc1bf993dcb94c503b30237d64,51991147,1771582755
http://testphp.vulweb.com/listproducts.php?cat=2,0xbeec0be4773804d91c85383c550991d8b69d89f93db2688dcaef9241dc5a4814,404915bdac4c7fcc911e38a7e256b17f1bbf8e0dff9aa09022129e5fa12ac077,51991151,1771582759
http://testfire.net/bank/login.aspx_dup2,0x9e84303fb100b9ae9a0982b4e0c816eef4c4f46fc1b742e02f5750ea00480c5e,bb9766f4308373cf2b28f4711a77e62d675c5137afea98606a32a9b1d5553f06,51991155,1771582763
github.com/uber/tensorflow/app/controllers/auth.js,0x14ba0a0c9a7ce38ef5cd005fb921e45ca17f5f9a55a00c865fa27022b732dcb9,32a13c7b758cb8bbde8c76735f4e620dbba4487350b5ae331714ad9d65713294,51991159,1771582767
github.com/facebook/react/app/controllers/main.go,0x0625613a2254d05cef9108f58081cfefc2110358ffa43537cbe3b8df9ab83251,6e16212de3752d6989c71a391cbae66563e1241ad7c334efb984e15ed8c207f8,51991163,1771582771
github.com/uber/react/internal/auth/LoginController.java,0xc44aaba359fd78bfba905b72911d65fa005c583901297e6b41595cac04e139db,ae64af35f3d2f4a43eeb7138c36f9ed83d245e57780a4de5b5885772c9812983,51991167,1771582774
github.com/facebook/flask/server/routes/User.php,0x74d0367e6c0d3b4798c6fcd051024f0d3e2d2524d52298d62bf5b1527c0b8a6f,238e1eab75f40fa83d192e27d9fdfd7ea2c24b7977bc982eaea2dee4bc5de4d9,51991171,1771582779
github.com/shopify/flutter/server/routes/User.php,0x4bfaeeadacb6b1f40979393e28920b0688b252eaf57d39226bbbb7b6c78889d0,74fae3db0b6b126ee60f05a682ea865e55ddbe4deb69e298f6f0cfb95d9598a0,51991175,1771582783
github.com/google/vscode/app/controllers/LoginController.java,0x7a583ce4e6f55c76ea64f457db9def63f809ab554e002feea24833508f19efe0,375eb81b3e7e6ad3db54d3befa6f0cf7074780a8319eb12b43fe9ba41d691344,51991179,1771582787
0x695bfd74bbf6e0bd4cbe1f2f15693c4e9a529aa8,0x13d1e5e26e6d23349ec1f51c45d7004bd49a852a08822fb5506d0dc8ef73d691,fc56b307012358d4f268d8de4a5b03730f49e7e785c5c0ec8635d613b16a36df,51991183,1771582791
github.com/aws/spring-boot/app/controllers/views.py,0x3e6b8894257a8bcb0c5ddc501c0c65523f3018cf7192a0fa4ed2d70dd27e99bc,b72b2ad31111419c4f977ad8315b503f9fdd84647d7f0faf5c85d3316227655d,51991187,1771582795
0x7f4422df77bdfec90618ae1638675bdf8fd9fe15,0x6549766ed32969017598ebc975818f69673e872b672c11e510af61d98dfbcf87,9f24f63857391a01cad772b5f5a30cff476a0e38e707cff9500de8777f4d5777,51991191,1771582799
http://altoromutual.com/bank/login.aspx_dup3,0x968af66c64186d99cfba07e7d3bf531db31809130c5499c0c08ceb9a5f374583,3f7940449d8e2c301312de0ea69695ae27a1029ef70864bacc59372080aa82f5,51991195,1771582803
0xaaa61c3afbdeef3f4fa59d4535858e020002b88c,0xef9674dfa29fdeb4f12a43f9ca9a37635cdcf44285152257adaa01a55b92a18b,f3580edc8b48fd8ceac67152cdcd208a63ae67c26e7f9d11dfb3f6d6adfdde78,51991199,1771582806
PUT https://api.example.com/v1/admin/config,0x259956c24934aa0e3e315e7a1f416a6d0ab0d6cd247d58dbf4054476dc9fe5ca,e5b76bcf7c3837d27113bab9815b9a29eb757bc39baa8837064d2f6058e41512,51991203,1771582811
github.com/google/kubernetes/src/main/java/com/example/User.php,0xa864591a42839243727d2e5d46fde2dc1a0616ae227b1eb219794bf9c0505a3a,93d5a41f861887d7e4e540d5d1e1b54b3f270d198d47859aab59f14558bfb06f,51991207,1771582815
PUT https://api.example.com/v1/users_dup2,0xf97de83a330ec1ffdcdfac3307090cd785710e17ad508686e7611659ee84686b,93f8d505f47a26826275a726274a60bc8a99c7b62dbad10270dc6100320d3b71,51991211,1771582819
github.com/microsoft/spring-boot/internal/auth/main.go,0xdfc67812bacb8e1647806838b1345d72dfdc37913307de89139623e41ce5808f,cb4e943be5d789d068aca590a76c932c3e3a1b3a960f6470b525942a085a11c5,51991215,1771582823
DELETE https://api.example.com/v1/admin/config_dup2,0x2142372973e2a16e3afbdf698efc743f4f5070aef6bab129ff7fcf84d24dac62,093c4d3714212b257b1a8c7e12527ace67bb12e1f372d537ffce89c4d66b3c1e,51991219,1771582827
github.com/aws/ansible/server/routes/views.py,0x3cd8b620256a2057807ed932c6afb8bdb88a8d5d41995c92ec20e4aff22e589a,1934ea80470d36ea54cad1148541c3f172f4c3c6bec3e8e989d59aebe588c9ba,51991223,1771582831
0xe9ab5d0b1835780cb9f582b168d52f7d31a44f8c,0x2ae5768d85519c537a61dbb00cbdcd85a80481a4a5e257ae8b2fe8ec9568dd95,11f40f1368fdee9927aa3021c00a099a7fad22b8e14b1566b929f7bef59b892f,51991227,1771582835
GET https://api.example.com/v1/data/export,0x0271e03d69edd0d8e4933023a25138dc8a3407d5879536c154e5a989c500d574,0dfb16fb5914a0379936d014a58309e8879005ecdb91817e4121a6d30a5df10d,51991231,1771582839
http://demo.testfire.net/search.jsp_dup5?query=test,0x9c5f60538af9c096ca91b60dccb938fabf472f297fefdb6c03faf23fe7e9c2f3,f2e3741d6d56f791ce20d580535adea26ee0d71687e050280b27233cf0224226,51991235,1771582843
github.com/google/tensorflow/src/main/java/com/example/index.ts,0x0f622a084eeca27e610aa27153dec13652e07d6eaf548ad528016cd3955cdc2c,237c8ee57036a41377f03bfe821dd63869f0ed181c70b0b47c85bc6efda28b71,51991239,1771582847
github.com/airbnb/kubernetes/src/main/java/com/example/views.py,0x39fd1bd2ce618180664d8f6ff969b876ee3aa09864a03309feb1564fad4360a6,80d8faa7b828a2b56da2fe6a86e2312071125560ff1819f60249aa2e4b94af8f,51991243,1771582851
github.com/airbnb/spring-boot/app/controllers/config.rb,0x1c96bf8c8a277c4c50ec12f924a447527426cedf28b35601801e22bf7da6a5fe,349aeda6cbe4347c8dc2f122dfeb499aa0b057d087732248fc7657187d6aacfc,51991247,1771582855
github.com/airbnb/spring-boot/internal/auth/main.go,0x29a2aed5fc3a6a66158ffbaef5f775f59a8741f3a692ce5884e8af4280b17d65,842d5af446008b6640ac4091ad62f4ce341624c744735333b18ffd45a3fdbc55,51991251,1771582859
POST https://api.example.com/v1/files/upload,0xf023f5693257fa358f2860faec7b78845b653b317147e81841884fa11c376eb3,6423bd7087a11200cb7240f5b3e389803ab8e9a114fa25dc271c2b2363325c55,51991255,1771582863
0x3ffab4e7dbbf66cfbb33192dc76307a5c2190572,0xa807d041557a18576050373461194a39042b8e36b1f62522e982d66c4b4a5957,cc961c3001edcb84fd41ae2b1973ef4fd660ce695a628f66761accad249b7417,51992000,1771583620
0x49e296c1d285affe5486b646e98a1f8f5850c4dc,0x9eae7ab19e4aa59d16b9e9be872ff909a42d98e51afd0ef68e42e9e183d96850,3d35cea6ee5bbf0ca268203d741cb2503777b257f4f68c67528a6c41414d9689,51992004,1771583624
http://altoromutual.com/bank/login.aspx_dup4,0x1f470821f5bbf0ca5f31c3883d453e5fc82b16c1a39301f7be1d09330495b343,c63865951003f41ad83e37d2ccc74bcaddffbb35e1d6130ac7e58b30836e6fe1,51992008,1771583628
github.com/facebook/flask/server/routes/views.py,0x1c30290f800f4a91507f04a79ef237d32aa6914cb35aea7cc9203ba162109970,6487f1cf132e3e4a67dd0db67fb58e9a7a22bf7ca657a1292e32dd2b20b3048d,51992011,1771583631
github.com/aws/django/lib/utils/auth.js,0x137f82b278ff66e9f895845dcdcbcdbe11d1f3d860c1f5c363818791f68ce0fc,e7c40e9ef3b87b06ee5ca8fcc111576b93b71a26ca0b8c2be34393dfa768a3db,51992014,1771583634
github.com/airbnb/vscode/app/controllers/views.py,0x6c31313609700ed5fb0a92fc085c736f831eb4caaf0cc2dc4ec7ae543dfa468a,1d47df059356e8b46275cbb97583aa96bd142587092485d8e885efcd711d421e,51992018,1771583638
0x616233bd243eee13632cd4f65cab482ca3cc9e15,0x402a43a5cba1e780da6ca105636b6cc6de969fcb33b15b17c37bc1ce0fbc689f,470246a9cb57ffe18462339a0682b7bcb5359e2a445f4d57eb4e2a7fc64700f1,51992022,1771583642
github.com/google/react/internal/auth/config.rb,0x3843c2563fec98eb9ccddc3d7841d3e07aa8ff25cfa7b2aa4da4292f53ee90f5,f1dab81b1da3adc4fac343b9c43ef285a6aca7b36c1fe57146f7d8ad53e1c2e9,51992026,1771583646
0x4d4a0278c29a5ceb67b0bb045dc75fe97d92da6c,0xac8398a7e7663ccf538a16c8b6709c3032d3f64810ba4f96d2213fa9bed95e38,1d489335a3e965872cc7c3ac1b044c17bfd8c3bdb424ef6873437973f6c67bed,51992030,1771583650
0x5e17fde0fdf348f7fd9e24199ad7a2f0f040ceb4,0xfdce2d656d989bffb4dd27f06c69795309918fa80fa90bc46f2b4f0c0b0ecf2b,9b2c5e40e6f9f2600007aaf0456e5199fd2256204964abdad949bd4bbf3e881b,51992034,1771583654
PATCH https://api.example.com/v1/data/export,0xc92961d953ba4214d1bd1b3a451056236f7bc06f312ffc4c8586eb99759dbee5,196468f3c3fabb02f77d3a4b8a2761945cbe5a25feb955018190ff9babcb6432,51992038,1771583658
0x48b22acb243a95c538b0c971c4b5a86b5a3de8f9,0x69d637f9615d6f0e3331ef8736833dd455e2f1cbe3e4909bc90b3b6c62cbe173,bc098a5ea60d2c76fe25a6808abcd0057bf461df946865364da17ab75fef0636,51992042,1771583662
GET https://api.example.com/v1/auth/login,0x52ff92f675aea9fb0cde819f8bea860c2d5d88be2b6eba347f8495d08b1e66ea,337089f012ab5571ffeb8ec16795a2204c4bee1c65a1e5d625cf9d0b5e2720cd,51992046,1771583666
0x69154c2b18b28da1a52523bc656b59b4609b4305,0x787584c035aa082233a9819f2a593ec17cad597e67b6427c38891b7e9605b7aa,b36e221159b3b34c7fc529a01ef241874b3d817fe36d200fbda518027875adc2,51992050,1771583671
